date,year,month,fiscal_year,mineral,flow,hs_code,country,port,state,value_usd_mn,value_inr_cr,quantity_mt,unit_price_usd_mt
2021-08-01,2021,8,FY2021-22,Copper,Export,26030010,Bangladesh,Kandla,Andhra Pradesh,7.871,65.327,998.65,7881.33
2021-08-01,2021,8,FY2021-22,Copper,Export,26030010,United States,Kolkata,Odisha,6.946,57.649,881.28,7881.33
2021-08-01,2021,8,FY2021-22,Copper,Export,74010010,Others,JNPT Mumbai,Odisha,24.45,202.937,3102.3,7881.33
2021-09-01,2021,9,FY2021-22,Copper,Export,74031300,United Arab Emirates,Cochin,Andhra Pradesh,25.972,215.569,2857.18,9090.16
2021-09-01,2021,9,FY2021-22,Copper,Export,74010010,China,Kolkata,Odisha,20.019,166.16,2202.3,9090.16
2021-09-01,2021,9,FY2021-22,Copper,Export,74031300,Nepal,JNPT Mumbai,Odisha,13.668,113.446,1503.63,9090.16
2021-09-01,2021,9,FY2021-22,Copper,Export,26030090,Bangladesh,Visakhapatnam,West Bengal,9.719,80.671,1069.23,9090.16
2021-09-01,2021,9,FY2021-22,Copper,Export,74010010,United States,Kandla,West Bengal,9.935,82.461,1092.94,9090.16
2021-09-01,2021,9,FY2021-22,Copper,Export,26030010,Others,Kandla,Tamil Nadu,29.997,248.976,3299.95,9090.16
2021-10-01,2021,10,FY2021-22,Copper,Export,74031100,United Arab Emirates,Kandla,Gujarat,28.936,240.166,2655.74,10895.52
2021-10-01,2021,10,FY2021-22,Copper,Export,74031200,China,Mundra,Karnataka,21.164,175.661,1942.45,10895.52
2021-10-01,2021,10,FY2021-22,Copper,Export,26030090,Nepal,Kolkata,Tamil Nadu,13.065,108.443,1199.15,10895.52
2021-10-01,2021,10,FY2021-22,Copper,Export,74020010,Bangladesh,Cochin,West Bengal,11.356,94.255,1042.27,10895.52
2021-10-01,2021,10,FY2021-22,Copper,Export,74010010,United States,Cochin,West Bengal,9.15,75.949,839.84,10895.52
2021-10-01,2021,10,FY2021-22,Copper,Export,74031100,Others,Visakhapatnam,Maharashtra,41.975,348.39,3852.47,10895.52
2021-11-01,2021,11,FY2021-22,Copper,Export,74010010,United Arab Emirates,JNPT Mumbai,Tamil Nadu,23.69,196.63,2790.57,8489.41
2021-11-01,2021,11,FY2021-22,Copper,Export,74020010,China,Chennai,Maharashtra,20.953,173.911,2468.15,8489.41
2021-11-01,2021,11,FY2021-22,Copper,Export,26030090,Nepal,Mundra,Andhra Pradesh,12.078,100.251,1422.76,8489.41
2021-11-01,2021,11,FY2021-22,Copper,Export,26030090,Bangladesh,Visakhapatnam,Rajasthan,12.275,101.887,1445.98,8489.41
2021-11-01,2021,11,FY2021-22,Copper,Export,26030010,United States,Visakhapatnam,Rajasthan,10.018,83.151,1180.08,8489.41
2021-11-01,2021,11,FY2021-22,Copper,Export,74020010,Others,Tuticorin,Rajasthan,37.449,310.826,4411.25,8489.41
2021-12-01,2021,12,FY2021-22,Copper,Export,74020010,United Arab Emirates,Visakhapatnam,Andhra Pradesh,25.721,213.486,2666.04,9647.72
2021-12-01,2021,12,FY2021-22,Copper,Export,74031100,China,Cochin,Gujarat,21.479,178.274,2226.3,9647.72
2021-12-01,2021,12,FY2021-22,Copper,Export,74031300,Nepal,JNPT Mumbai,Maharashtra,13.296,110.36,1378.19,9647.72
2021-12-01,2021,12,FY2021-22,Copper,Export,74031100,Bangladesh,JNPT Mumbai,Tamil Nadu,11.424,94.817,1184.08,9647.72
2021-12-01,2021,12,FY2021-22,Copper,Export,74020010,United States,Visakhapatnam,Andhra Pradesh,8.775,72.835,909.57,9647.72
2021-12-01,2021,12,FY2021-22,Copper,Export,26030090,Others,Kolkata,Rajasthan,30.397,252.292,3150.65,9647.72
2022-01-01,2022,1,FY2021-22,Copper,Export,74031200,United Arab Emirates,JNPT Mumbai,Rajasthan,21.244,176.324,2235.95,9501.08
2022-01-01,2022,1,FY2021-22,Copper,Export,74031300,China,JNPT Mumbai,West Bengal,21.921,181.947,2307.24,9501.08
2022-01-01,2022,1,FY2021-22,Copper,Export,74031100,Nepal,Kolkata,Tamil Nadu,14.984,124.366,1577.06,9501.08
2022-01-01,2022,1,FY2021-22,Copper,Export,74020010,Bangladesh,Kandla,Andhra Pradesh,10.592,87.914,1114.83,9501.08
2022-01-01,2022,1,FY2021-22,Copper,Export,26030090,United States,JNPT Mumbai,Andhra Pradesh,8.196,68.03,862.67,9501.08
2022-01-01,2022,1,FY2021-22,Copper,Export,74031100,Others,Visakhapatnam,West Bengal,33.802,280.557,3557.7,9501.08
2022-02-01,2022,2,FY2021-22,Copper,Export,26030090,United Arab Emirates,Mundra,Rajasthan,21.676,179.91,2498.22,8676.53
2022-02-01,2022,2,FY2021-22,Copper,Export,74010010,China,Kandla,Karnataka,16.72,138.774,1927.01,8676.53
2022-02-01,2022,2,FY2021-22,Copper,Export,74031200,Nepal,Cochin,Karnataka,11.067,91.854,1275.47,8676.53
2022-02-01,2022,2,FY2021-22,Copper,Export,26030010,Bangladesh,Visakhapatnam,Gujarat,10.335,85.782,1191.17,8676.53
2022-02-01,2022,2,FY2021-22,Copper,Export,74031300,United States,Kandla,Odisha,7.852,65.171,904.96,8676.53
2022-02-01,2022,2,FY2021-22,Copper,Export,74031300,Others,Mundra,Gujarat,28.124,233.429,3241.38,8676.53
2022-03-01,2022,3,FY2021-22,Copper,Export,74031100,United Arab Emirates,Mundra,West Bengal,21.412,177.719,2518.02,8503.48
2022-03-01,2022,3,FY2021-22,Copper,Export,74031100,China,Cochin,West Bengal,19.785,164.216,2326.71,8503.48
2022-03-01,2022,3,FY2021-22,Copper,Export,74031200,Nepal,Kolkata,Tamil Nadu,11.877,98.576,1396.68,8503.48
2022-03-01,2022,3,FY2021-22,Copper,Export,74031100,Bangladesh,Tuticorin,Tamil Nadu,10.768,89.375,1266.31,8503.48
2022-03-01,2022,3,FY2021-22,Copper,Export,26030090,United States,Kandla,Rajasthan,7.929,65.815,932.5,8503.48
2022-03-01,2022,3,FY2021-22,Copper,Export,74031200,Others,Cochin,Karnataka,30.705,254.853,3610.89,8503.48
2022-04-01,2022,4,FY2022-23,Copper,Export,74020010,United Arab Emirates,Tuticorin,Maharashtra,22.914,190.184,2534.2,9041.8
2022-04-01,2022,4,FY2022-23,Copper,Export,26030010,China,Chennai,Gujarat,21.856,181.408,2417.26,9041.8
2022-04-01,2022,4,FY2022-23,Copper,Export,74031300,Nepal,Kandla,Odisha,15.428,128.056,1706.35,9041.8
2022-04-01,2022,4,FY2022-23,Copper,Export,74031200,Bangladesh,JNPT Mumbai,Tamil Nadu,12.485,103.629,1380.86,9041.8
2022-04-01,2022,4,FY2022-23,Copper,Export,74031200,United States,Visakhapatnam,Tamil Nadu,9.97,82.754,1102.7,9041.8
2022-04-01,2022,4,FY2022-23,Copper,Export,26030010,Others,Cochin,Karnataka,32.041,265.939,3543.64,9041.8
2022-05-01,2022,5,FY2022-23,Copper,Export,26030090,United Arab Emirates,JNPT Mumbai,Rajasthan,23.943,198.726,2403.38,9962.18
2022-05-01,2022,5,FY2022-23,Copper,Export,74031100,China,Visakhapatnam,Rajasthan,21.825,181.15,2190.82,9962.18
2022-05-01,2022,5,FY2022-23,Copper,Export,26030090,Nepal,Visakhapatnam,Andhra Pradesh,14.613,121.291,1466.89,9962.18
2022-05-01,2022,5,FY2022-23,Copper,Export,26030090,Bangladesh,Kolkata,Gujarat,11.699,97.1,1174.32,9962.18
2022-05-01,2022,5,FY2022-23,Copper,Export,74031100,United States,Kandla,Rajasthan,8.772,72.807,880.52,9962.18
2022-05-01,2022,5,FY2022-23,Copper,Export,74031100,Others,JNPT Mumbai,Rajasthan,30.74,255.146,3085.72,9962.18
2022-06-01,2022,6,FY2022-23,Copper,Export,26030090,United Arab Emirates,Kandla,West Bengal,23.73,196.962,2438.99,9729.59
2022-06-01,2022,6,FY2022-23,Copper,Export,74031200,China,Mundra,Odisha,21.158,175.612,2174.61,9729.59
2022-06-01,2022,6,FY2022-23,Copper,Export,26030090,Nepal,Chennai,Gujarat,12.786,106.125,1314.15,9729.59
2022-06-01,2022,6,FY2022-23,Copper,Export,26030090,Bangladesh,Cochin,Gujarat,10.105,83.87,1038.57,9729.59
2022-06-01,2022,6,FY2022-23,Copper,Export,26030010,United States,Tuticorin,West Bengal,9.531,79.107,979.58,9729.59
2022-06-01,2022,6,FY2022-23,Copper,Export,74020010,Others,Mundra,West Bengal,33.232,275.829,3415.6,9729.59
2022-07-01,2022,7,FY2022-23,Copper,Export,74031300,United Arab Emirates,JNPT Mumbai,West Bengal,21.688,180.007,2782.81,7793.42
2022-07-01,2022,7,FY2022-23,Copper,Export,74031200,China,Visakhapatnam,Gujarat,15.373,127.593,1972.51,7793.42
2022-07-01,2022,7,FY2022-23,Copper,Export,74031100,Nepal,Kolkata,Odisha,10.278,85.307,1318.8,7793.42
2022-07-01,2022,7,FY2022-23,Copper,Export,74020010,Bangladesh,Visakhapatnam,Odisha,8.527,70.774,1094.12,7793.42
2022-07-01,2022,7,FY2022-23,Copper,Export,74020010,United States,Cochin,West Bengal,8.048,66.799,1032.67,7793.42
2022-07-01,2022,7,FY2022-23,Copper,Export,26030090,Others,Visakhapatnam,Karnataka,29.892,248.101,3835.5,7793.42
2022-08-01,2022,8,FY2022-23,Copper,Export,74031200,United Arab Emirates,Tuticorin,Maharashtra,23.742,197.061,2493.43,9521.95
2022-08-01,2022,8,FY2022-23,Copper,Export,74010010,China,Kandla,Andhra Pradesh,20.006,166.048,2101.02,9521.95
2022-08-01,2022,8,FY2022-23,Copper,Export,74031100,Nepal,Cochin,Andhra Pradesh,15.017,124.638,1577.05,9521.95
2022-08-01,2022,8,FY2022-23,Copper,Export,74010010,Bangladesh,Chennai,Rajasthan,11.674,96.895,1226.01,9521.95
2022-08-01,2022,8,FY2022-23,Copper,Export,74010010,United States,Mundra,Rajasthan,8.511,70.644,893.87,9521.95
2022-08-01,2022,8,FY2022-23,Copper,Export,74031300,Others,Cochin,Rajasthan,31.94,265.106,3354.4,9521.95
2022-09-01,2022,9,FY2022-23,Copper,Export,26030090,United Arab Emirates,Chennai,Rajasthan,24.488,203.248,2858.82,8565.68
2022-09-01,2022,9,FY2022-23,Copper,Export,74010010,China,Visakhapatnam,Rajasthan,17.644,146.445,2059.85,8565.68
2022-09-01,2022,9,FY2022-23,Copper,Export,74031100,Nepal,Kolkata,Karnataka,14.504,120.38,1693.23,8565.68
2022-09-01,2022,9,FY2022-23,Copper,Export,74020010,Bangladesh,Mundra,Rajasthan,10.049,83.408,1173.18,8565.68
2022-09-01,2022,9,FY2022-23,Copper,Export,74031100,United States,Visakhapatnam,Tamil Nadu,8.924,74.066,1041.79,8565.68
2022-09-01,2022,9,FY2022-23,Copper,Export,74020010,Others,Tuticorin,Andhra Pradesh,29.335,243.481,3424.72,8565.68
2022-10-01,2022,10,FY2022-23,Copper,Export,74031100,United Arab Emirates,Kolkata,Tamil Nadu,26.764,222.139,2440.21,10967.81
2022-10-01,2022,10,FY2022-23,Copper,Export,74031100,China,Kandla,Tamil Nadu,22.192,184.191,2023.35,10967.81
2022-10-01,2022,10,FY2022-23,Copper,Export,74031200,Nepal,Tuticorin,Andhra Pradesh,13.188,109.463,1202.46,10967.81
2022-10-01,2022,10,FY2022-23,Copper,Export,74010010,Bangladesh,Cochin,West Bengal,11.833,98.214,1078.89,10967.81
2022-10-01,2022,10,FY2022-23,Copper,Export,26030010,United States,Tuticorin,Karnataka,11.581,96.119,1055.87,10967.81
2022-10-01,2022,10,FY2022-23,Copper,Export,74020010,Others,Tuticorin,Tamil Nadu,33.263,276.083,3032.79,10967.81
2022-11-01,2022,11,FY2022-23,Copper,Export,74031100,United Arab Emirates,Tuticorin,Andhra Pradesh,23.789,197.448,2205.81,10784.7
2022-11-01,2022,11,FY2022-23,Copper,Export,26030090,China,Mundra,Maharashtra,25.354,210.439,2350.93,10784.7
2022-11-01,2022,11,FY2022-23,Copper,Export,74031300,Nepal,Cochin,Tamil Nadu,13.268,110.127,1230.29,10784.7
2022-11-01,2022,11,FY2022-23,Copper,Export,26030090,Bangladesh,Visakhapatnam,Tamil Nadu,12.478,103.564,1156.97,10784.7
2022-11-01,2022,11,FY2022-23,Copper,Export,74031100,United States,Cochin,Rajasthan,10.398,86.305,964.16,10784.7
2022-11-01,2022,11,FY2022-23,Copper,Export,26030090,Others,Cochin,Karnataka,36.711,304.701,3403.98,10784.7
2022-12-01,2022,12,FY2022-23,Copper,Export,74031100,United Arab Emirates,Visakhapatnam,Tamil Nadu,24.859,206.332,2926.52,8494.47
2022-12-01,2022,12,FY2022-23,Copper,Export,26030090,China,Kolkata,West Bengal,19.827,164.567,2334.14,8494.47
2022-12-01,2022,12,FY2022-23,Copper,Export,74031200,Nepal,Kandla,Maharashtra,14.676,121.811,1727.72,8494.47
2022-12-01,2022,12,FY2022-23,Copper,Export,74031100,Bangladesh,Visakhapatnam,Gujarat,11.22,93.127,1320.87,8494.47
2022-12-01,2022,12,FY2022-23,Copper,Export,74010010,United States,Chennai,Rajasthan,8.595,71.341,1011.87,8494.47
2022-12-01,2022,12,FY2022-23,Copper,Export,74031300,Others,Kolkata,Andhra Pradesh,38.075,316.02,4482.29,8494.47
2023-01-01,2023,1,FY2022-23,Copper,Export,74031100,United Arab Emirates,Cochin,Maharashtra,18.25,151.476,1933.57,9438.54
2023-01-01,2023,1,FY2022-23,Copper,Export,26030090,China,Kandla,Tamil Nadu,18.005,149.439,1907.57,9438.54
2023-01-01,2023,1,FY2022-23,Copper,Export,74020010,Nepal,Kolkata,Maharashtra,12.345,102.463,1307.93,9438.54
2023-01-01,2023,1,FY2022-23,Copper,Export,74031200,Bangladesh,Kandla,West Bengal,8.654,71.832,916.93,9438.54
2023-01-01,2023,1,FY2022-23,Copper,Export,26030010,United States,Visakhapatnam,West Bengal,7.844,65.103,831.03,9438.54
2023-01-01,2023,1,FY2022-23,Copper,Export,74031200,Others,Chennai,Rajasthan,25.881,214.808,2742.0,9438.54
2023-02-01,2023,2,FY2022-23,Copper,Export,74031100,United Arab Emirates,Mundra,Odisha,21.727,180.333,1911.72,11365.06
2023-02-01,2023,2,FY2022-23,Copper,Export,74010010,China,Kolkata,West Bengal,22.834,189.522,2009.14,11365.06
2023-02-01,2023,2,FY2022-23,Copper,Export,74031200,Nepal,Tuticorin,Gujarat,15.521,128.828,1365.71,11365.06
2023-02-01,2023,2,FY2022-23,Copper,Export,74031300,Bangladesh,Chennai,Andhra Pradesh,11.178,92.779,983.55,11365.06
2023-02-01,2023,2,FY2022-23,Copper,Export,26030090,United States,Kolkata,West Bengal,10.136,84.132,891.89,11365.06
2023-02-01,2023,2,FY2022-23,Copper,Export,74031200,Others,Tuticorin,Tamil Nadu,35.414,293.934,3116.02,11365.06
2023-03-01,2023,3,FY2022-23,Copper,Export,74031300,United Arab Emirates,Tuticorin,Gujarat,21.094,175.081,2150.85,9807.34
2023-03-01,2023,3,FY2022-23,Copper,Export,74031200,China,Kolkata,Odisha,17.454,144.866,1779.66,9807.34
2023-03-01,2023,3,FY2022-23,Copper,Export,74010010,Nepal,Mundra,Odisha,14.819,123.001,1511.05,9807.34
2023-03-01,2023,3,FY2022-23,Copper,Export,74031100,Bangladesh,Cochin,Rajasthan,11.082,91.983,1130.0,9807.34
2023-03-01,2023,3,FY2022-23,Copper,Export,74031300,United States,Cochin,Rajasthan,8.055,66.858,821.34,9807.34
2023-03-01,2023,3,FY2022-23,Copper,Export,26030010,Others,Mundra,Tamil Nadu,37.065,307.641,3779.33,9807.34
2023-04-01,2023,4,FY2023-24,Copper,Export,26030090,United Arab Emirates,JNPT Mumbai,Odisha,19.545,162.224,2027.4,9640.42
2023-04-01,2023,4,FY2023-24,Copper,Export,26030010,China,Tuticorin,Odisha,19.192,159.29,1990.74,9640.42
2023-04-01,2023,4,FY2023-24,Copper,Export,74010010,Nepal,Kandla,Karnataka,13.704,113.744,1421.53,9640.42
2023-04-01,2023,4,FY2023-24,Copper,Export,74031300,Bangladesh,Cochin,Karnataka,9.869,81.914,1023.73,9640.42
2023-04-01,2023,4,FY2023-24,Copper,Export,26030090,United States,Kandla,Andhra Pradesh,9.061,75.203,939.86,9640.42
2023-04-01,2023,4,FY2023-24,Copper,Export,74031100,Others,Chennai,Gujarat,27.165,225.469,2817.82,9640.42
2023-05-01,2023,5,FY2023-24,Copper,Export,26030090,United Arab Emirates,Chennai,Tamil Nadu,22.345,185.463,2167.3,10310.05
2023-05-01,2023,5,FY2023-24,Copper,Export,74010010,China,Tuticorin,Gujarat,18.58,154.212,1802.11,10310.05
2023-05-01,2023,5,FY2023-24,Copper,Export,74020010,Nepal,Visakhapatnam,Karnataka,10.908,90.534,1057.97,10310.05
2023-05-01,2023,5,FY2023-24,Copper,Export,74010010,Bangladesh,JNPT Mumbai,Rajasthan,11.897,98.748,1153.95,10310.05
2023-05-01,2023,5,FY2023-24,Copper,Export,74031200,United States,Tuticorin,Odisha,7.371,61.178,714.92,10310.05
2023-05-01,2023,5,FY2023-24,Copper,Export,74010010,Others,Tuticorin,Rajasthan,34.053,282.64,3302.9,10310.05
2023-06-01,2023,6,FY2023-24,Copper,Export,74031200,United Arab Emirates,Chennai,Odisha,20.098,166.812,2170.12,9261.18
2023-06-01,2023,6,FY2023-24,Copper,Export,74031200,China,Visakhapatnam,Andhra Pradesh,17.229,143.004,1860.4,9261.18
2023-06-01,2023,6,FY2023-24,Copper,Export,74031300,Nepal,Chennai,West Bengal,10.398,86.305,1122.77,9261.18
2023-06-01,2023,6,FY2023-24,Copper,Export,26030090,Bangladesh,Tuticorin,West Bengal,11.166,92.675,1205.65,9261.18
2023-06-01,2023,6,FY2023-24,Copper,Export,74020010,United States,Tuticorin,Odisha,8.852,73.473,955.84,9261.18
2023-06-01,2023,6,FY2023-24,Copper,Export,74020010,Others,Cochin,Tamil Nadu,26.319,218.447,2841.85,9261.18
2023-07-01,2023,7,FY2023-24,Copper,Export,74010010,United Arab Emirates,Visakhapatnam,Rajasthan,23.478,194.869,2563.26,9159.54
2023-07-01,2023,7,FY2023-24,Copper,Export,74010010,China,Tuticorin,Tamil Nadu,19.307,160.25,2107.89,9159.54
2023-07-01,2023,7,FY2023-24,Copper,Export,74031200,Nepal,Kandla,Odisha,10.694,88.76,1167.53,9159.54
2023-07-01,2023,7,FY2023-24,Copper,Export,74020010,Bangladesh,Cochin,Odisha,9.16,76.03,1000.08,9159.54
2023-07-01,2023,7,FY2023-24,Copper,Export,74020010,United States,Chennai,Andhra Pradesh,8.116,67.363,886.08,9159.54
2023-07-01,2023,7,FY2023-24,Copper,Export,26030010,Others,Kandla,Andhra Pradesh,30.651,254.403,3346.35,9159.54
2023-08-01,2023,8,FY2023-24,Copper,Export,26030090,United Arab Emirates,Mundra,Karnataka,21.977,182.411,2252.06,9758.76
2023-08-01,2023,8,FY2023-24,Copper,Export,74020010,China,Chennai,Odisha,20.412,169.424,2091.71,9758.76
2023-08-01,2023,8,FY2023-24,Copper,Export,74020010,Nepal,Cochin,Andhra Pradesh,10.849,90.046,1111.71,9758.76
2023-08-01,2023,8,FY2023-24,Copper,Export,26030010,Bangladesh,Tuticorin,Karnataka,12.007,99.662,1230.43,9758.76
2023-08-01,2023,8,FY2023-24,Copper,Export,74031300,United States,Chennai,Andhra Pradesh,7.159,59.423,733.64,9758.76
2023-08-01,2023,8,FY2023-24,Copper,Export,74020010,Others,Kolkata,Karnataka,33.687,279.603,3451.99,9758.76
2023-09-01,2023,9,FY2023-24,Copper,Export,74031200,United Arab Emirates,Cochin,Maharashtra,26.678,221.429,2475.01,10778.99
2023-09-01,2023,9,FY2023-24,Copper,Export,26030090,China,Tuticorin,Odisha,22.899,190.059,2124.38,10778.99
2023-09-01,2023,9,FY2023-24,Copper,Export,74031100,Nepal,JNPT Mumbai,Rajasthan,14.599,121.173,1354.41,10778.99
2023-09-01,2023,9,FY2023-24,Copper,Export,74031300,Bangladesh,Visakhapatnam,Maharashtra,10.194,84.609,945.72,10778.99
2023-09-01,2023,9,FY2023-24,Copper,Export,74010010,United States,Mundra,Andhra Pradesh,10.062,83.512,933.45,10778.99
2023-09-01,2023,9,FY2023-24,Copper,Export,26030090,Others,Kandla,Odisha,35.266,292.708,3271.74,10778.99
2023-10-01,2023,10,FY2023-24,Copper,Export,74031200,United Arab Emirates,Cochin,Rajasthan,22.859,189.732,2207.04,10357.43
2023-10-01,2023,10,FY2023-24,Copper,Export,74031100,China,Kandla,Odisha,18.526,153.767,1788.69,10357.43
2023-10-01,2023,10,FY2023-24,Copper,Export,74031200,Nepal,Visakhapatnam,West Bengal,13.116,108.866,1266.38,10357.43
2023-10-01,2023,10,FY2023-24,Copper,Export,74031100,Bangladesh,Visakhapatnam,West Bengal,11.84,98.274,1143.16,10357.43
2023-10-01,2023,10,FY2023-24,Copper,Export,74010010,United States,Tuticorin,Andhra Pradesh,9.399,78.01,907.45,10357.43
2023-10-01,2023,10,FY2023-24,Copper,Export,74020010,Others,Tuticorin,West Bengal,32.846,272.624,3171.28,10357.43
2023-11-01,2023,11,FY2023-24,Copper,Export,74010010,United Arab Emirates,Tuticorin,Tamil Nadu,19.813,164.448,2076.23,9542.76
2023-11-01,2023,11,FY2023-24,Copper,Export,74031100,China,Kolkata,Maharashtra,20.545,170.527,2152.99,9542.76
2023-11-01,2023,11,FY2023-24,Copper,Export,74031300,Nepal,Cochin,Andhra Pradesh,12.937,107.373,1355.64,9542.76
2023-11-01,2023,11,FY2023-24,Copper,Export,26030010,Bangladesh,Cochin,Maharashtra,9.103,75.556,953.93,9542.76
2023-11-01,2023,11,FY2023-24,Copper,Export,74031300,United States,Chennai,Karnataka,7.47,62.002,782.81,9542.76
2023-11-01,2023,11,FY2023-24,Copper,Export,74010010,Others,Kolkata,Andhra Pradesh,27.986,232.284,2932.69,9542.76
2023-12-01,2023,12,FY2023-24,Copper,Export,26030090,United Arab Emirates,Chennai,Maharashtra,24.057,199.672,2698.7,8914.26
2023-12-01,2023,12,FY2023-24,Copper,Export,74031300,China,JNPT Mumbai,West Bengal,19.705,163.55,2210.49,8914.26
2023-12-01,2023,12,FY2023-24,Copper,Export,26030010,Nepal,Cochin,Andhra Pradesh,11.763,97.629,1319.52,8914.26
2023-12-01,2023,12,FY2023-24,Copper,Export,26030090,Bangladesh,Tuticorin,Gujarat,9.259,76.853,1038.71,8914.26
2023-12-01,2023,12,FY2023-24,Copper,Export,74020010,United States,Kandla,Rajasthan,9.57,79.435,1073.62,8914.26
2023-12-01,2023,12,FY2023-24,Copper,Export,26030090,Others,Cochin,Tamil Nadu,28.858,239.519,3237.25,8914.26
2024-01-01,2024,1,FY2023-24,Copper,Export,74031300,United Arab Emirates,JNPT Mumbai,Karnataka,23.02,191.065,2470.56,9317.65
2024-01-01,2024,1,FY2023-24,Copper,Export,74020010,China,Chennai,West Bengal,19.773,164.117,2122.12,9317.65
2024-01-01,2024,1,FY2023-24,Copper,Export,26030010,Nepal,Kandla,Odisha,11.97,99.347,1284.61,9317.65
2024-01-01,2024,1,FY2023-24,Copper,Export,26030090,Bangladesh,Visakhapatnam,West Bengal,11.519,95.606,1236.23,9317.65
2024-01-01,2024,1,FY2023-24,Copper,Export,74031300,United States,Mundra,Andhra Pradesh,8.952,74.3,960.74,9317.65
2024-01-01,2024,1,FY2023-24,Copper,Export,74020010,Others,JNPT Mumbai,Rajasthan,32.977,273.706,3539.15,9317.65
2024-02-01,2024,2,FY2023-24,Copper,Export,74020010,United Arab Emirates,JNPT Mumbai,Karnataka,21.028,174.528,2045.63,10279.22
2024-02-01,2024,2,FY2023-24,Copper,Export,74020010,China,Visakhapatnam,Odisha,18.796,156.007,1828.55,10279.22
2024-02-01,2024,2,FY2023-24,Copper,Export,74010010,Nepal,JNPT Mumbai,Maharashtra,12.967,107.628,1261.5,10279.22
2024-02-01,2024,2,FY2023-24,Copper,Export,74010010,Bangladesh,Cochin,Maharashtra,10.218,84.812,994.08,10279.22
2024-02-01,2024,2,FY2023-24,Copper,Export,74031100,United States,Chennai,Rajasthan,9.069,75.271,882.25,10279.22
2024-02-01,2024,2,FY2023-24,Copper,Export,74020010,Others,Kolkata,Maharashtra,28.774,238.828,2799.29,10279.22
2024-03-01,2024,3,FY2023-24,Copper,Export,26030010,United Arab Emirates,JNPT Mumbai,Rajasthan,27.792,230.676,2663.38,10434.99
2024-03-01,2024,3,FY2023-24,Copper,Export,74010010,China,Kolkata,Maharashtra,19.635,162.972,1881.67,10434.99
2024-03-01,2024,3,FY2023-24,Copper,Export,26030090,Nepal,Kandla,Tamil Nadu,14.476,120.151,1387.25,10434.99
2024-03-01,2024,3,FY2023-24,Copper,Export,74031100,Bangladesh,Cochin,Maharashtra,12.554,104.195,1203.04,10434.99
2024-03-01,2024,3,FY2023-24,Copper,Export,26030090,United States,Visakhapatnam,Andhra Pradesh,8.53,70.798,817.43,10434.99
2024-03-01,2024,3,FY2023-24,Copper,Export,74020010,Others,Tuticorin,West Bengal,35.717,296.453,3422.83,10434.99
2024-04-01,2024,4,FY2024-25,Copper,Export,74010010,United Arab Emirates,Visakhapatnam,Andhra Pradesh,24.912,206.766,2511.86,9917.6
2024-04-01,2024,4,FY2024-25,Copper,Export,74010010,China,Tuticorin,Maharashtra,23.319,193.548,2351.28,9917.6
2024-04-01,2024,4,FY2024-25,Copper,Export,74031100,Nepal,Mundra,Rajasthan,13.235,109.853,1334.52,9917.6
